"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"7314";"731";"4";"Keramikere mv.";"";""
"7315";"731";"4";"Glasshåndverkere";"";""
"7316";"731";"4";"Dekormalere mv.";"";""
"7317";"731";"4";"Kunsthåndverkere i tre mv.";"";""
"7318";"731";"4";"Vevere, strikkere mv. (innen husflidsproduksjon)";"";""
"7319";"731";"4";"Andre kunsthåndverkere";"";""
"7321";"732";"4";"Førtrykkere";"";""
"7322";"732";"4";"Trykkere";"";""
"7323";"732";"4";"Innbindere mv.";"";""
"7411";"741";"4";"Elektrikere";"";""
"7412";"741";"4";"Automatikere";"";""
"7413";"741";"4";"Energimontører";"";""
"7421";"742";"4";"Serviceelektronikere";"";""
"7422";"742";"4";"Tele- og IKT-installatører";"";""
"7511";"751";"4";"Slaktere, fiskehandlere mv.";"";""
"7512";"751";"4";"Bakere, konditorer mv.";"";""
"7513";"751";"4";"Ystere mv. (gårdsproduksjon)";"";""
"7514";"751";"4";"Saftere, syltere mv. (gårdsproduksjon)";"";""
"7515";"751";"4";"Prøvesmakere og kvalitetsbedømmere av mat og drikke";"";""
"7522";"752";"4";"Møbelsnekkere";"";""
"7531";"753";"4";"Skreddere, buntmakere mv.";"";""
"7532";"753";"4";"Gradører";"";""
"7534";"753";"4";"Møbeltapetserere mv.";"";""
"7535";"753";"4";"Skinnberedere og garvere";"";""
"7536";"753";"4";"Skomakere";"";""
"7541";"754";"4";"Yrkesdykkere";"";""
"7542";"754";"4";"Skytebaser og sprengningsarbeidere";"";""
"7543";"754";"4";"Produkttestere (ikke matprodukter)";"";""
"7544";"754";"4";"Desinfeksjonsarbeidere og skadedyrbekjempere";"";""
"7549";"754";"4";"Andre håndverkere";"";""
"8111";"811";"4";"Bergfagarbeidere";"";""
"8112";"811";"4";"Prosessoperatører (oppredning)";"";""
"8113";"811";"4";"Operatører innen boring mv.";"";""
"8114";"811";"4";"Operatører innen produksjon av betong mv.";"";""
"8121";"812";"4";"Operatører innen metallurgiske prosessfag";"";""
"8122";"812";"4";"Operatører innen metallflatebehandling";"";""
"8131";"813";"4";"Operatører innen kjemisk industri";"";""
"8132";"813";"4";"Operatører innen produksjon av fotofilm og -papir mv.";"";""
"8141";"814";"4";"Operatører innen produksjon av gummiprodukter";"";""
"8142";"814";"4";"Operatører innen plastprodukter";"";""
"8143";"814";"4";"Operatører innen papirprodukter";"";""
"8151";"815";"4";"Spinne- og nøstemaskinoperatører";"";""
"8152";"815";"4";"Operatører innen tekstilproduksjon mv.";"";""
"8153";"815";"4";"Industrisyere";"";""
"8154";"815";"4";"Operatører innen tekstilbearbeiding";"";""
"8155";"815";"4";"Operatører innen pels, skinn- og lærbearbeiding";"";""
"8156";"815";"4";"Operatører innen skinn og lærprodukter";"";""
"8157";"815";"4";"Renseri- og vaskerimaskinoperatører";"";""
"8159";"815";"4";"Andre operatører innen produksjon av tekstiler, pels, skinn og lær";"";""
"8160";"816";"4";"Operatører innen næringsmiddelproduksjon";"";""
"8171";"817";"4";"Operatører innen treforedling";"";""
"8172";"817";"4";"Operatører innen trelastproduksjon";"";""
"8181";"818";"4";"Operatører innen glass- og keramisk produksjon";"";""
"8182";"818";"4";"Fyrkjele- og turbinoperatører";"";""
"8183";"818";"4";"Pakke-, tappe- og etikettmaskinoperatører";"";""
"8189";"818";"4";"Andre stasjonære maskinoperatører";"";""
"8211";"821";"4";"Montører av mekaniske produkter";"";""
"8212";"821";"4";"Montører av elektriske og elektroniske produkter";"";""
"8219";"821";"4";"Andre montører";"";""
"8311";"831";"4";"Lokomotiv og T-baneførere";"";""
"8312";"831";"4";"Skiftekonduktører mv";"";""
"8322";"832";"4";"Bil-, drosje- og varebilførere";"";""
"8331";"833";"4";"Bussjåfører og trikkeførere";"";""
"8332";"833";"4";"Lastebil- og trailersjåfører";"";""
"8341";"834";"4";"Jordbruks- og skogbruksmaskinførere";"";""
"8342";"834";"4";"Anleggsmaskinførere";"";""
"8343";"834";"4";"Kran- og heisførere mv.";"";""
"8344";"834";"4";"Truckførere";"";""
"8350";"835";"4";"Dekks- og maskinmannskap (skip)";"";""
"9111";"911";"4";"Renholdere i private hjem";"";""
"9112";"911";"4";"Renholdere i virksomheter";"";"Kategorien het tidligere ""Renholdere i bedrifter"", men f.o.m.  2014 gikk SSB over til å bruke ""virksomhet"" i stedet for ""bedrift""."
"9122";"912";"4";"Bilvaskere";"";""
"9123";"912";"4";"Vinduspussere";"";""
"9129";"912";"4";"Andre rengjørere";"";""
"9211";"921";"4";"Hjelpearbeidere i nyttevekstproduksjon";"";""
"9212";"921";"4";"Hjelpearbeidere i husdyrproduksjon";"";""
"9213";"921";"4";"Hjelpearbeidere i kombinasjonsbruk";"";""
"9214";"921";"4";"Hjelpearbeidere i gartneri mv.";"";""
"9215";"921";"4";"Hjelpearbeidere i skogbruk";"";""
"9216";"921";"4";"Hjelpearbeidere innen havbruk";"";""
"9311";"931";"4";"Hjelpearbeidere i bergverk";"";""
"9312";"931";"4";"Hjelpearbeidere i anlegg";"";""
"9313";"931";"4";"Hjelpearbeidere i bygg";"";""
"9321";"932";"4";"Håndpakkere mv.";"";""
"9329";"932";"4";"Andre hjelpearbeidere i industri";"";""
"9331";"933";"4";"Førere av ikke-motorisert kjøretøy";"";""
"9333";"933";"4";"Laste- og lossearbeidere";"";""
"9334";"933";"4";"Varepåfyllere";"";""
"9412";"941";"4";"Kjøkkenassistenter";"";""
"9510";"951";"4";"Reklamedistributører mv.";"";""
"9611";"961";"4";"Renovasjonsarbeidere";"";""
"9612";"961";"4";"Gjenvinningsarbeidere";"";""
"9613";"961";"4";"Gatefeiere mv.";"";""
"9621";"962";"4";"Bud mv.";"";""
"9622";"962";"4";"Altmuligmann";"";""
"9623";"962";"4";"Måleravlesere mv.";"";""
"9629";"962";"4";"Andre hjelpearbeidere";"";""
